# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 23:51:20 371732211 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
    49     0.049000  0.002598179  0.000053029 -0.059820847 -0.998209130  0.000000000000000000 -30.053822504   9.928564556  30.053822504  0.000000149524912    22.220510  9.928564556058699 
    50     0.050000  0.002651207  0.000053029 -0.061040237 -0.998135306  0.000000000000000000 -30.056045322  10.222311065  30.056045322  0.000000149534521    22.220440 10.222311065375077 
    51     0.051000  0.002704236  0.000053029 -0.062259540 -0.998059993  0.000000000000113687 -30.058313337  10.519603138  30.058313337  0.000000149544165    22.220368 10.519603137948085 
    52     0.052000  0.002757266  0.000053030 -0.063478753 -0.997983190  0.000000000000000000 -30.060626566  10.820280509  30.060626566  0.000000149553843    22.220294 10.820280509384661 
    53     0.053000  0.002810295  0.000053030 -0.064697876 -0.997904898  0.000000000000000000 -30.062985028  11.124176652  30.062985028  0.000000149563556    22.220219 11.124176652081541 
    54     0.054000  0.002863325  0.000053030 -0.065916905 -0.997825116  0.000000000000000000 -30.065388741  11.431118519  30.065388741  0.000000149573304    22.220143 11.431118518577199 
    55     0.055000  0.002916356  0.000053031 -0.067135841 -0.997743844  0.000000000000000000 -30.067837723  11.740927160  30.067837723  0.000000149583086    22.220065 11.740927159710147 
    56     0.056000  0.002969386  0.000053031 -0.068354680 -0.997661084  0.000000000000000000 -30.070331993  12.053417513  30.070331993  0.000000149592903    22.219986 12.053417513176345 
    57     0.057000  0.003022417  0.000053031 -0.069573421 -0.997576834  0.000000000000000000 -30.072871570  12.368399280  30.072871570  0.000000149602754    22.219905 12.368399279954700 
    58     0.058000  0.003075448  0.000053032 -0.070792063 -0.997491095 -0.000000000000113687 -30.075456475  12.685676551  30.075456475  0.000000149612641    22.219823 12.685676550645674 
    59     0.059000  0.003128480  0.000053032 -0.072010603 -0.997403867 -0.000000000000113687 -30.078086726  13.005048895  30.078086726  0.000000149622561    22.219740 13.005048894916049 
    60     0.060000  0.003181512  0.000053032 -0.073229040 -0.997315150  0.000000000000000000 -30.080762346  13.326310471  30.080762346  0.000000149632517    22.219655 13.326310471043545 
    61     0.061000  0.003234544  0.000053033 -0.074447372 -0.997224944  0.000000000000000000 -30.083483353  13.649252163  30.083483353  0.000000149642507    22.219569 13.649252162693470 
    62     0.062000  0.003287576  0.000053033 -0.075665598 -0.997133250  0.000000000000000000 -30.086249771  13.973659833  30.086249771  0.000000149652532    22.219481 13.973659833352636 
    63     0.063000  0.003340609  0.000053033 -0.076883715 -0.997040067 -0.000000000000113687 -30.089061619  14.299316442  30.089061619  0.000000149662591    22.219392 14.299316441847621 
    64     0.064000  0.003393643  0.000053034 -0.078101722 -0.996945395  0.000000000000113687 -30.091918919  14.626000850  30.091918919  0.000000149672685    22.219301 14.626000849809195 
    65     0.065000  0.003446676  0.000053034 -0.079319617 -0.996849236  0.000000000000113687 -30.094821695  14.953490349  30.094821695  0.000000149682814    22.219209 14.953490349047971 
    66     0.066000  0.003499710  0.000053034 -0.080537398 -0.996751588  0.000000000000113687 -30.097769968  15.281557638  30.097769968  0.000000149692978    22.219116 15.281557637863486 
    67     0.067000  0.003552745  0.000053035 -0.081755065 -0.996652452  0.000000000000000000 -30.100763761  15.609975262  30.100763761  0.000000149703176    22.219021 15.609975262185104 
    68     0.068000  0.003605780  0.000053035 -0.082972614 -0.996551828  0.000000000000113687 -30.103803098  15.938512676  30.103803098  0.000000149713409    22.218925 15.938512676144933 
    69     0.069000  0.003658815  0.000053036 -0.084190044 -0.996449716  0.000000000000113687 -30.106888002  16.266938068  30.106888002  0.000000149723677    22.218827 16.266938067606151 
    70     0.070000  0.003711850  0.000053036 -0.085407353 -0.996346117 -0.000000000000113687 -30.110018498  16.595018826  30.110018498  0.000000149733979    22.218728 16.595018825551588 
    71     0.071000  0.003764886  0.000053036 -0.086624540 -0.996241030  0.000000000000000000 -30.113194608  16.922521797  30.113194608  0.000000149744317    22.218627 16.922521797354872 
    72     0.072000  0.003817923  0.000053037 -0.087841604 -0.996134455  0.000000000000000000 -30.116416359  17.249212823  30.116416359  0.000000149754689    22.218525 17.249212823430394 
    73     0.073000  0.003870960  0.000053037 -0.089058541 -0.996026393  0.000000000000000000 -30.119683775  17.574857876  30.119683775  0.000000149765096    22.218422 17.574857875757743 
    74     0.074000  0.003923997  0.000053038 -0.090275351 -0.995916844  0.000000000000113687 -30.122996882  17.899225055  30.122996882  0.000000149775537    22.218317 17.899225055426292 
    75     0.075000  0.003977035  0.000053038 -0.091492031 -0.995805809  0.000000000000000000 -30.126355705  18.222080571  30.126355705  0.000000149786014    22.218210 18.222080571385302 
    76     0.076000  0.004030073  0.000053039 -0.092708580 -0.995693286  0.000000000000000000 -30.129760270  18.543193251  30.129760270  0.000000149796525    22.218103 18.543193250579847 
    77     0.077000  0.004083111  0.000053039 -0.093924997 -0.995579276  0.000000000000000000 -30.133210605  18.862334001  30.133210605  0.000000149807071    22.217994 18.862334001475965 
    78     0.078000  0.004136150  0.000053039 -0.095141279 -0.995463780  0.000000000000000000 -30.136706735  19.179275185  30.136706735  0.000000149817651    22.217883 19.179275184777911 
    79     0.079000  0.004189190  0.000053040 -0.096357424 -0.995346797  0.000000000000113687 -30.140248689  19.493789823  30.140248689  0.000000149828267    22.217771 19.493789823019192 
    80     0.080000  0.004242229  0.000053040 -0.097573432 -0.995228328  0.000000000000000000 -30.143836493  19.805656065  30.143836493  0.000000149838917    22.217657 19.805656065371213 
    81     0.081000  0.004295270  0.000053041 -0.098789300 -0.995108373  0.000000000000000000 -30.147470176  20.114654055  30.147470176  0.000000149849603    22.217543 20.114654054783408 
    82     0.082000  0.004348311  0.000053041 -0.100005026 -0.994986932  0.000000000000000000 -30.151149766  20.420565801  30.151149766  0.000000149860323    22.217426 20.420565801330003 
    83     0.083000  0.004401352  0.000053042 -0.101220609 -0.994864005 -0.000000000000113687 -30.154875292  20.723178719  30.154875292  0.000000149871078    22.217309 20.723178719343927 
    84     0.084000  0.004454394  0.000053042 -0.102436047 -0.994739592  0.000000000000113687 -30.158646782  21.022282330  30.158646782  0.000000149881868    22.217189 21.022282330227071 
    85     0.085000  0.004507436  0.000053043 -0.103651339 -0.994613694  0.000000000000000000 -30.162464267  21.317673552  30.162464267  0.000000149892692    22.217069 21.317673551555892 
    86     0.086000  0.004560479  0.000053043 -0.104866482 -0.994486310  0.000000000000000000 -30.166327776  21.609149450  30.166327776  0.000000149903552    22.216947 21.609149449690168 
    87     0.087000  0.004613522  0.000053044 -0.106081474 -0.994357441  0.000000000000227374 -30.170237339  21.896514389  30.170237339  0.000000149914446    22.216823 21.896514388708876 
    88     0.088000  0.004666566  0.000053044 -0.107296315 -0.994227087  0.000000000000000000 -30.174192986  22.179576873  30.174192986  0.000000149925376    22.216698 22.179576872876417 
    89     0.089000  0.004719610  0.000053045 -0.108511002 -0.994095248  0.000000000000000000 -30.178194749  22.458151722  30.178194749  0.000000149936340    22.216572 22.458151722155929 
    90     0.090000  0.004772655  0.000053045 -0.109725533 -0.993961925  0.000000000000000000 -30.182242659  22.732056810  30.182242659  0.000000149947339    22.216444 22.732056809941390 
